model,submodel,quality,type,stop,diagnosis,fix-scrapping
1000,0.02,3,A,466,708,0
1000,0.02,4,A,4183,4330,0
1000,0.02,0,B,849,1692,0
1000,0.02,2,A,1082,1397,0
1000,0.02,5,B,10171,10212,1
1000,0.02,3,B,1360,1541,1
1000,0.02,4,B,2067,2155,1
1000,0.02,4,A,17289,17406,0
1000,0.02,2,B,12685,12952,0
1000,0.02,3,B,17075,17299,0
1000,0.02,2,A,494,1100,0
1000,0.02,5,B,3551,3615,0
1000,0.02,1,B,974,1405,1
1000,0.02,3,A,3974,4231,0
1000,0.02,0,A,910,2088,0
1000,0.02,3,A,2498,2751,0
1000,0.02,2,B,3311,3601,0
1000,0.02,1,A,49,851,0
1000,0.02,2,A,4837,5303,0
1000,0.02,5,A,6432,6505,1
1000,0.02,4,A,6885,7023,1
1000,0.02,3,A,451,877,0
1000,0.02,0,A,846,2268,0
1000,0.02,4,B,933,1034,0
1000,0.02,0,B,407,1174,0
1000,0.02,0,A,512,2231,0
1000,0.02,5,A,9923,9976,0
1000,0.02,1,B,3369,4404,0
1000,0.02,5,B,893,925,0
1000,0.02,5,B,26261,26298,0
1000,0.02,2,B,1668,2158,0
1000,0.02,4,B,9489,9603,0
1000,0.02,5,B,18668,18729,0
1000,0.02,2,A,1598,2011,0
1000,0.02,2,B,954,1275,0
1000,0.02,5,B,4892,4920,0
1000,0.02,1,A,738,1501,0
1000,0.02,4,A,8525,8666,0
1000,0.02,1,A,1,843,0
1000,0.02,0,A,480,2002,0
1000,0.02,0,A,355,1484,0
1000,0.02,3,A,3867,4204,0
1000,0.02,1,A,537,1463,0
1000,0.02,4,A,2169,2310,0
1000,0.02,5,B,5930,5960,0
1000,0.02,0,B,469,1738,0
1000,0.02,1,B,678,1432,0
1000,0.02,5,B,34051,34106,0
1000,0.02,1,A,45,754,0
1000,0.02,4,A,1573,1633,1
1000,0.02,5,B,7952,8024,0
1000,0.02,5,B,18825,18892,1
1000,0.02,2,B,2571,3101,1
1000,0.02,0,B,366,2090,0
1000,0.02,4,B,1422,1517,0
1000,0.02,2,B,5387,5639,0
1000,0.02,4,A,7234,7335,0
1000,0.02,1,B,315,1064,0
1000,0.02,2,B,1108,1554,0
1000,0.02,3,A,1599,1869,0
1000,0.02,0,B,121,1605,0
1000,0.02,0,A,518,2289,0
1000,0.02,3,B,10044,10231,1
1000,0.02,1,B,79,831,1
1000,0.02,2,A,2754,3123,0
1000,0.02,1,A,133,1154,0
1000,0.02,3,A,368,586,0
1000,0.02,1,B,320,1267,0
1000,0.02,5,A,11387,11414,1
1000,0.02,3,B,187,452,1
1000,0.02,4,A,3677,3780,0
1000,0.02,5,B,10475,10542,0
1000,0.02,2,A,374,880,0
1000,0.02,5,A,8511,8564,0
1000,0.02,5,A,1469,1519,1
1000,0.02,1,A,20,1108,0
1000,0.02,5,B,3788,3838,0
1000,0.02,4,A,9228,9309,0
1000,0.02,4,A,15287,15432,0
1000,0.02,3,A,5984,6134,0
1000,0.02,1,A,789,1336,1
1000,0.02,0,B,274,1665,0
1000,0.02,2,A,1187,1724,0
1000,0.02,2,B,1826,2338,0
1000,0.02,2,B,837,1352,0
1000,0.02,0,B,850,1778,0
1000,0.02,1,A,53,555,1
1000,0.02,1,A,1359,1960,0
1000,0.02,1,B,535,1541,0
1000,0.02,5,A,4923,4993,1
1000,0.02,5,B,6204,6242,1
1000,0.02,4,A,2867,2966,1
1000,0.02,0,A,156,1793,0
1000,0.02,1,B,1361,1717,0
1000,0.02,4,A,7628,7762,0
1000,0.02,2,A,2072,2538,0
1000,0.02,4,A,81,194,0
1000,0.02,4,A,5844,5961,1
1000,0.02,4,B,1069,1112,1
1000,0.02,0,A,190,1541,0
1000,0.02,0,A,107,1481,0
1000,0.02,5,B,10569,10618,1
1000,0.02,5,A,5529,5597,0
1000,0.02,4,A,2543,2673,0
1000,0.02,1,B,2143,3152,0
1000,0.02,0,A,1253,2240,0
1000,0.02,2,B,4313,4736,0
1000,0.02,3,B,538,727,1
1000,0.02,4,A,7137,7244,0
1000,0.02,0,A,858,1628,0
1000,0.02,2,A,2198,2805,0
1000,0.02,1,A,64,739,0
1000,0.02,3,A,858,1160,1
1000,0.02,4,B,5074,5120,1
1000,0.02,0,A,461,1638,0
1000,0.02,1,B,5303,6296,0
1000,0.02,5,B,5203,5242,0
1000,0.02,5,B,48790,48818,0
1000,0.02,0,A,1216,2530,0
1000,0.02,4,B,9267,9322,0
1000,0.02,3,A,3187,3524,0
1000,0.02,2,A,2535,3066,0
1000,0.02,0,B,805,2082,1
1000,0.02,1,A,38,1000,0
1000,0.02,4,A,10478,10561,0
1000,0.02,5,A,32735,32764,0
1000,0.02,4,A,4223,4313,0
1000,0.02,1,A,1195,2147,0
1000,0.02,1,A,739,1613,0
1000,0.02,3,A,1260,1547,0
1000,0.02,5,A,14250,14289,1
1000,0.02,3,B,4474,4702,0
1000,0.02,0,A,158,1599,0
1000,0.02,3,A,2929,3320,0
1000,0.02,3,B,10250,10384,0
1000,0.02,0,B,290,1034,0
1000,0.02,3,A,3211,3567,0
1000,0.02,1,B,836,1523,0
1000,0.02,4,A,6946,7003,0
1000,0.02,3,B,8043,8244,0
1000,0.02,3,A,2827,3101,0
1000,0.02,2,B,1083,1507,0
1000,0.02,4,A,57,195,0
1000,0.02,2,B,3430,3711,0
1000,0.02,0,A,1015,2671,0
1000,0.02,5,B,20187,20241,0
1000,0.02,5,A,42077,42116,1
1000,0.02,5,B,991,1050,1
1000,0.02,2,B,2364,2576,0
1000,0.02,0,B,366,1828,0
1000,0.02,4,B,1654,1726,1
1000,0.02,0,A,661,1463,0
1000,0.02,1,A,315,1024,0
1000,0.02,5,A,2714,2747,1
1000,0.02,0,B,707,1341,1
1000,0.02,3,B,564,770,1
1000,0.02,5,A,10267,10296,1
1000,0.02,1,B,3099,3976,0
1000,0.02,0,B,895,1534,0
1000,0.02,3,B,256,522,1
1000,0.02,5,A,6428,6471,0
1000,0.02,1,B,366,795,0
1000,0.02,1,B,2011,2723,0
1000,0.02,5,B,22790,22827,1
1000,0.02,3,A,1844,2062,0
1000,0.02,2,A,760,1464,0
1000,0.02,0,B,1635,2892,0
1000,0.02,0,A,22,1144,0
1000,0.02,0,B,424,1152,0
1000,0.02,2,A,2372,2755,0
1000,0.02,1,A,878,1720,0
1000,0.02,5,A,29473,29532,1
1000,0.02,3,B,3986,4172,0
1000,0.02,4,B,780,854,0
1000,0.02,4,A,2481,2577,0
1000,0.02,2,A,984,1479,1
1000,0.02,2,A,1199,1598,0
1000,0.02,1,B,1800,2349,0
1000,0.02,0,A,71,938,0
1000,0.02,1,B,1389,2022,0
1000,0.02,4,A,5515,5609,0
1000,0.02,3,A,901,1150,0
1000,0.02,1,A,122,1265,0
1000,0.02,0,B,1097,1839,0
1000,0.02,5,A,7111,7178,0
1000,0.02,5,B,416,443,0
1000,0.02,5,B,8218,8262,1
1000,0.02,5,B,52116,52151,1
1000,0.02,0,A,376,1957,0
1000,0.02,3,A,101,540,0
1000,0.02,2,A,1005,1374,0
1000,0.02,0,B,59,1359,0
1000,0.02,5,A,19465,19537,0
1000,0.02,1,B,315,1007,1
1000,0.02,5,B,5071,5097,1
1000,0.02,4,A,1441,1550,0
1000,0.02,2,B,658,1114,0
1000,0.02,0,A,1096,1738,0
1000,0.02,0,A,199,968,0
1000,0.02,2,B,464,904,0
1000,0.02,4,B,10,100,0
1000,0.02,0,B,781,2438,0
1000,0.02,5,B,3709,3755,0
1000,0.02,1,A,1089,2262,0
1000,0.02,0,A,99,1216,0
1000,0.02,2,B,4984,5210,0
1000,0.02,5,A,18480,18519,1
1000,0.02,4,B,3658,3761,0
1000,0.02,5,A,9192,9254,1
1000,0.02,2,A,1828,2437,0
1000,0.02,0,A,131,918,0
1000,0.02,3,A,2191,2380,0
1000,0.02,3,A,3246,3534,0
1000,0.02,3,B,999,1238,1
1000,0.02,1,A,233,1408,0
1000,0.02,5,A,5431,5482,1
1000,0.02,0,A,1379,2033,0
1000,0.02,4,A,997,1084,0
1000,0.02,1,A,812,1363,0
1000,0.02,2,B,1102,1650,0
1000,0.02,1,A,15,925,0
1000,0.02,3,A,4053,4275,0
1000,0.02,0,A,860,1957,0
1000,0.02,5,B,2911,2976,1
1000,0.02,4,A,4375,4486,0
1000,0.02,0,B,97,786,0
1000,0.02,3,B,3952,4127,1
1000,0.02,2,A,2172,2729,1
1000,0.02,2,A,841,1212,0
1000,0.02,1,B,3198,4155,0
1000,0.02,0,A,75,1272,0
1000,0.02,2,A,1097,1629,0
1000,0.02,3,A,103,376,0
1000,0.02,4,B,4986,5105,1
1000,0.02,1,B,215,690,0
1000,0.02,0,B,96,854,0
1000,0.02,2,B,2178,2534,0
1000,0.02,4,A,5997,6145,0
1000,0.02,4,B,6251,6344,0
1000,0.02,3,A,2004,2310,0
1000,0.02,3,B,24748,24912,1
1000,0.02,5,A,8021,8070,0
1000,0.02,1,A,1197,2028,0
1000,0.02,2,A,1072,1604,0
1000,0.02,2,B,732,1132,0
1000,0.02,3,A,688,1122,1
1000,0.02,5,B,15244,15318,0
1000,0.02,5,A,239,290,1
1000,0.02,4,A,397,499,0
1000,0.02,2,A,416,964,0
1000,0.02,0,B,426,1979,0
1000,0.02,2,B,641,1201,1
1000,0.02,3,B,5691,5981,0
1000,0.02,0,B,1032,1882,0
1000,0.02,1,B,463,1207,0
1000,0.02,2,A,835,1517,0
1000,0.02,3,A,3155,3578,0
1000,0.02,4,B,7141,7238,1
1000,0.02,0,B,37,1342,0
1000,0.02,0,A,619,2333,0
1000,0.02,3,B,634,903,1
1000,0.02,1,A,1441,2518,1
1000,0.02,3,B,3859,3990,1
1000,0.02,0,A,384,2074,0
1000,0.02,3,B,5609,5884,0
1000,0.02,0,B,152,1469,0
1000,0.02,2,B,743,1338,1
1000,0.02,4,B,4239,4280,0
1000,0.02,0,B,205,1044,0
1000,0.02,5,B,2651,2710,1
1000,0.02,5,B,11328,11367,0
1000,0.02,2,B,2960,3558,1
1000,0.02,2,A,1696,2277,0
1000,0.02,1,A,345,836,0
1000,0.02,4,A,16721,16780,0
1000,0.02,3,B,5471,5631,0
1000,0.02,2,A,1106,1531,0
1000,0.02,3,A,4219,4579,0
1000,0.02,5,B,26668,26702,0
1000,0.02,1,A,590,1145,0
1000,0.02,2,B,1818,2212,0
1000,0.02,4,A,3745,3844,0
1000,0.02,5,B,3721,3750,1
1000,0.02,4,A,2663,2786,0
1000,0.02,1,A,556,1658,0
1000,0.02,3,A,44,466,0
1000,0.02,3,B,3305,3490,0
1000,0.02,0,A,107,847,0
1000,0.02,0,B,750,2094,0
1000,0.02,5,B,50877,50921,0
1000,0.02,1,B,13,463,1
1000,0.02,2,B,2755,3347,0
1000,0.02,0,B,1079,2048,0
1000,0.02,4,B,11163,11252,1
1000,0.02,5,B,6978,7006,1
1000,0.02,2,A,910,1587,0
1000,0.02,5,B,14440,14466,0
1000,0.02,0,B,368,1239,0
1000,0.02,4,A,4132,4248,0
1000,0.02,4,B,597,650,1
1000,0.02,0,B,908,1940,0
1000,0.02,4,A,4345,4404,0
1000,0.02,3,B,3048,3238,1
1000,0.02,2,B,9392,9636,0
1000,0.02,2,B,1439,1750,0
1000,0.02,1,A,574,1584,0
1000,0.02,1,A,1534,2586,0
1000,0.02,5,B,12627,12683,1
1000,0.02,1,B,37,574,1
1000,0.02,2,B,536,1098,0
1000,0.02,1,B,349,773,0
1000,0.02,0,B,1016,2567,0
1000,0.02,3,A,329,644,0
1000,0.02,2,B,3963,4554,0
1000,0.02,4,A,250,335,0
1000,0.02,0,A,1865,3187,0
1000,0.02,0,B,572,1661,0
1000,0.02,3,B,2225,2347,0
1000,0.02,0,A,151,1780,0
1000,0.02,2,A,657,1117,0
1000,0.02,0,B,8,1305,0
1000,0.02,2,A,1979,2385,0
1000,0.02,5,A,21935,21980,0
1000,0.02,0,B,9,1379,0
1000,0.02,2,B,2825,3197,0
1000,0.02,3,A,3318,3660,0
1000,0.02,3,A,1238,1533,0
1000,0.02,3,A,29,408,0
1000,0.02,3,B,5633,5832,1
1000,0.02,4,B,30104,30171,0
1000,0.02,1,A,297,1016,0
1000,0.02,0,A,50,1014,0
1000,0.02,1,A,174,1261,0
1000,0.02,1,A,260,1145,0
1000,0.02,4,B,2341,2460,0
1000,0.02,2,A,214,693,0
1000,0.02,4,A,3414,3496,0
1000,0.02,2,A,443,1000,0
1000,0.02,5,A,955,989,0
1000,0.02,4,A,1226,1289,0
1000,0.02,4,A,5199,5287,0
1000,0.02,0,A,100,1875,0
1000,0.02,5,A,13268,13332,0
1000,0.02,4,A,9189,9326,0
1000,0.02,5,A,10089,10120,0
1000,0.02,3,A,6156,6517,0
1000,0.02,1,A,532,1445,0
1000,0.02,3,A,1203,1465,0
1000,0.02,3,B,12709,12987,0
1000,0.02,2,B,402,855,0
1000,0.02,0,B,736,2489,0
1000,0.02,1,B,2299,2837,0
1000,0.02,1,A,739,1206,0
1000,0.02,0,B,791,1727,0
1000,0.02,2,A,743,1375,0
1000,0.02,5,B,31575,31642,0
1000,0.02,5,B,10510,10549,0
1000,0.02,5,B,15364,15418,0
1000,0.02,0,B,303,1449,0
1000,0.02,3,B,2747,2940,0
1000,0.02,4,A,17970,18020,1
1000,0.02,1,A,378,1327,0
1000,0.02,4,B,232,320,1
1000,0.02,0,A,13,1027,1
1000,0.02,3,B,6581,6681,0
1000,0.02,5,A,2545,2600,0
1000,0.02,3,B,14484,14702,1
1000,0.02,2,B,5628,6220,0
1000,0.02,5,A,2052,2077,0
1000,0.02,3,A,4464,4862,0
1000,0.02,3,B,720,1002,0
1000,0.02,3,A,278,428,0
1000,0.02,5,A,13567,13596,1
1000,0.02,5,B,8184,8255,1
1000,0.02,0,A,72,1566,0
1000,0.02,4,B,4191,4285,0
1000,0.02,4,A,12336,12422,1
1000,0.02,2,A,865,1221,0
1000,0.02,0,B,220,1324,0
1000,0.02,4,A,4322,4372,0
1000,0.02,2,B,1290,1707,0
1000,0.02,2,A,1486,2100,0
1000,0.02,2,B,7641,8237,0
1000,0.02,3,A,4182,4522,0
1000,0.02,2,A,1515,1937,0
1000,0.02,1,A,1291,2193,0
1000,0.02,5,B,438,481,0
1000,0.02,2,A,1524,1769,0
1000,0.02,4,A,4600,4663,0
1000,0.02,3,A,2898,3325,1
1000,0.02,0,A,212,1375,0
1000,0.02,1,B,2287,2695,1
1000,0.02,5,A,969,1032,1
1000,0.02,5,A,11015,11045,1
1000,0.02,2,A,189,540,0
1000,0.02,2,B,5157,5570,0
1000,0.02,3,B,10084,10316,1
1000,0.02,5,A,15067,15136,0
1000,0.02,5,B,7422,7470,1
1000,0.02,3,B,4667,4839,0
1000,0.02,5,B,2409,2448,1
1000,0.02,4,B,11381,11457,0
1000,0.02,2,B,6739,7172,0
1000,0.02,1,A,613,1536,0
1000,0.02,4,B,7808,7851,0
1000,0.02,2,A,841,1320,0
1000,0.02,5,A,8024,8062,0
1000,0.02,5,B,21764,21812,0
1000,0.02,5,B,11152,11226,1
1000,0.02,2,B,2660,3102,0
1000,0.02,2,B,880,1266,0
1000,0.02,3,A,1648,2023,0
1000,0.02,2,A,109,638,0
1000,0.02,0,A,403,1075,0
1000,0.02,4,A,14729,14842,1
1000,0.02,4,B,140,232,0
1000,0.02,3,B,1004,1231,1
1000,0.02,3,A,2033,2269,0
1000,0.02,1,B,67,779,0
1000,0.02,3,B,1860,2068,0
1000,0.02,5,B,7036,7079,1
1000,0.02,5,B,14070,14121,1
1000,0.02,3,B,2893,3084,1
1000,0.02,4,B,20206,20253,1
1000,0.02,0,A,972,2207,0
1000,0.02,1,B,167,520,0
1000,0.02,2,A,293,922,0
1000,0.02,1,B,1251,1979,0
1000,0.02,5,B,21720,21793,1
1000,0.02,5,A,14952,14990,0
1000,0.02,3,B,6298,6451,0
1000,0.02,3,A,613,896,0
1000,0.02,2,B,354,611,0
1000,0.02,2,A,2086,2779,0
1000,0.02,0,B,701,2181,0
1000,0.02,0,B,5,1125,0
1000,0.02,2,B,827,1324,0
1000,0.02,1,A,269,1175,0
1000,0.02,1,A,372,1521,0
1000,0.02,1,A,1591,2270,0
1000,0.02,0,B,597,2281,0
1000,0.02,3,B,4299,4552,0
1000,0.02,4,B,788,892,1
1000,0.02,0,A,622,1470,0
1000,0.02,1,B,330,814,0
1000,0.02,2,A,2258,2781,0
1000,0.02,4,B,2920,2986,0
1000,0.02,3,B,738,952,1
1000,0.02,0,A,276,1032,0
1000,0.02,3,B,4642,4843,0
1000,0.02,5,B,1766,1801,1
1000,0.02,5,A,31565,31622,1
1000,0.02,5,B,1542,1602,0
1000,0.02,0,B,66,1821,0
1000,0.02,1,B,368,1397,0
1000,0.02,1,B,7,619,0
1000,0.02,3,A,148,498,0
1000,0.02,2,A,657,904,1
1000,0.02,4,B,9064,9154,0
1000,0.02,5,B,3736,3798,1
1000,0.02,1,B,2205,2995,0
1000,0.02,5,A,10029,10079,0
1000,0.02,5,A,13320,13364,1
1000,0.02,3,A,1477,1923,0
1000,0.02,3,B,5354,5630,0
1000,0.02,0,A,35,1502,0
1000,0.02,5,B,2002,2061,0
1000,0.02,3,A,6970,7227,0
1000,0.02,2,A,256,537,0
1000,0.02,3,B,9613,9716,1
1000,0.02,2,B,2056,2627,1
1000,0.02,2,B,475,841,0
1000,0.02,0,B,118,1593,0
1000,0.02,3,A,1845,2197,0
1000,0.02,2,B,712,1057,1
1000,0.02,5,A,25089,25116,0
1000,0.02,2,B,635,977,1
1000,0.02,4,B,9474,9527,0
1000,0.02,2,A,661,1294,1
1000,0.02,0,A,342,1277,0
1000,0.02,0,A,662,1981,0
1000,0.02,3,A,5045,5393,1
1000,0.02,1,A,2380,2971,0
1000,0.02,5,A,4237,4272,0
1000,0.02,2,A,625,1139,0
1000,0.02,3,B,2455,2685,0
1000,0.02,2,A,3199,3685,0
1000,0.02,5,A,71,117,0
1000,0.02,5,B,5036,5084,0
1000,0.02,5,B,19126,19193,0
1000,0.02,1,A,813,1639,0
1000,0.02,4,A,1146,1249,0
1000,0.02,5,A,19295,19334,1
1000,0.02,5,A,9095,9151,0
1000,0.02,2,A,1892,2154,0
1000,0.02,2,A,1962,2660,0
1000,0.02,2,B,1978,2335,0
1000,0.02,2,A,766,1084,0
1000,0.02,1,B,426,1297,0
1000,0.02,4,B,8205,8273,1
1000,0.02,1,A,1076,2097,0
1000,0.02,5,B,11524,11597,0
1000,0.02,2,B,54,363,0
1000,0.02,1,B,148,1184,0
1000,0.02,1,A,208,626,0
1000,0.02,0,A,87,1053,0
1000,0.02,1,A,137,821,0
1000,0.02,2,A,2383,2664,0
1000,0.02,0,A,1405,3062,0
1000,0.02,0,A,101,1231,0
1000,0.02,0,B,251,1096,0
1000,0.02,5,A,1044,1069,0
1000,0.02,1,A,193,736,0
1000,0.02,1,B,3031,3897,0
1000,0.02,4,A,6598,6719,0
1000,0.02,0,A,333,1506,0
1000,0.02,0,A,17,617,0
1000,0.02,0,A,531,2319,0
1000,0.02,5,B,2436,2461,0
1000,0.02,4,A,11664,11760,0
1000,0.02,0,A,128,1055,0
1000,0.02,0,B,400,1107,0
1000,0.02,0,A,235,1700,0
1000,0.02,2,B,1557,1911,0
1000,0.02,0,B,139,1010,0
1000,0.02,0,B,274,1140,0
1000,0.02,3,A,6927,7182,0
1000,0.02,0,A,451,1948,0
1000,0.02,4,B,1510,1606,0
1000,0.02,0,B,370,1897,0
1000,0.02,0,B,112,1598,0
1000,0.02,0,A,19,734,0
1000,0.02,1,A,33,1141,0
1000,0.02,4,B,702,821,0
1000,0.02,5,B,10909,10977,1
1000,0.02,2,A,205,885,0
1000,0.02,3,B,2650,2854,0
1000,0.02,3,B,1028,1257,0
1000,0.02,2,A,1057,1725,1
1000,0.02,2,B,76,318,0
1000,0.02,0,B,617,2007,0
1000,0.02,3,B,9194,9367,0
1000,0.02,1,B,619,1144,0
1000,0.02,2,A,5900,6250,0
1000,0.02,4,A,6340,6445,0
1000,0.02,1,B,116,781,0
1000,0.02,5,B,2118,2153,1
1000,0.02,2,A,332,964,0
1000,0.02,2,A,291,552,0
1000,0.02,5,A,7601,7629,0
1000,0.02,3,B,2698,2992,0
1000,0.02,4,A,11664,11800,0
1000,0.02,1,A,462,1557,0
1000,0.02,2,A,124,472,0
1000,0.02,3,B,3788,4079,1
1000,0.02,1,A,274,1019,0
1000,0.02,1,A,1186,1603,0
1000,0.02,4,A,2273,2347,0
1000,0.02,4,A,10814,10924,0
1000,0.02,4,B,1547,1623,1
1000,0.02,0,A,874,1798,0
1000,0.02,5,B,6598,6656,1
1000,0.02,4,B,7056,7174,1
1000,0.02,2,A,936,1308,0
1000,0.02,3,B,749,877,0
1000,0.02,4,A,9658,9793,0
1000,0.02,5,B,633,673,1
1000,0.02,3,A,3432,3752,0
1000,0.02,5,B,5355,5425,1
1000,0.02,2,A,349,592,1
1000,0.02,3,B,3434,3576,0
1000,0.02,3,A,187,525,0
1000,0.02,2,B,4799,5321,0
1000,0.02,1,B,44,721,0
1000,0.02,3,B,5624,5773,0
1000,0.02,0,A,534,1682,0
1000,0.02,3,B,3147,3384,1
1000,0.02,3,B,2964,3226,0
1000,0.02,1,B,2819,3374,0
1000,0.02,2,B,1244,1583,1
1000,0.02,4,A,3002,3065,0
1000,0.02,2,A,304,874,0
1000,0.02,2,A,638,917,0
1000,0.02,3,B,1897,2138,1
1000,0.02,4,A,5742,5856,0
1000,0.02,0,B,62,909,0
1000,0.02,3,B,499,654,0
1000,0.02,4,A,1187,1243,0
1000,0.02,4,A,3665,3762,0
1000,0.02,1,A,1544,2130,0
1000,0.02,3,B,3919,4131,0
1000,0.02,0,B,286,1329,0
1000,0.02,3,A,1885,2196,0
1000,0.02,1,B,561,1307,0
1000,0.02,2,B,3359,3774,0
1000,0.02,2,A,72,502,0
1000,0.02,5,B,16521,16573,1
1000,0.02,2,A,14,574,0
1000,0.02,3,B,1587,1691,0
1000,0.02,2,B,2401,2764,0
1000,0.02,0,A,396,2023,0
1000,0.02,0,A,260,2036,0
1000,0.02,1,B,864,1458,0
1000,0.02,0,A,123,1238,0
1000,0.02,1,A,1940,2925,0
1000,0.02,5,B,2503,2535,0
1000,0.02,2,B,3663,4111,0
1000,0.02,3,B,2306,2472,0
1000,0.02,2,B,8869,9308,0
1000,0.02,5,A,2134,2191,0
1000,0.02,2,A,947,1464,1
1000,0.02,0,A,1921,3131,0
1000,0.02,3,B,1921,2160,0
1000,0.02,3,B,8028,8260,0
1000,0.02,4,B,946,992,1
1000,0.02,2,A,1124,1379,1
1000,0.02,1,A,725,1748,0
1000,0.02,3,B,3908,4062,0
1000,0.02,2,B,1943,2265,0
1000,0.02,4,A,3995,4118,1
1000,0.02,1,A,698,1864,0
1000,0.02,5,B,10192,10219,1
1000,0.02,4,A,1225,1309,0
1000,0.02,0,B,248,1801,0
1000,0.02,4,B,595,658,0
1000,0.02,3,B,836,1027,0
1000,0.02,2,B,200,546,0
1000,0.02,5,B,6087,6138,1
1000,0.02,1,A,2415,3340,0
1000,0.02,5,B,25082,25147,1
1000,0.02,3,B,4908,5098,1
1000,0.02,4,A,2561,2636,0
1000,0.02,1,B,3147,3929,0
1000,0.02,2,A,80,431,0
1000,0.02,0,B,498,1658,0
1000,0.02,4,A,3371,3466,1
1000,0.02,0,B,562,1757,0
1000,0.02,4,B,3095,3177,1
1000,0.02,5,A,16393,16457,0
1000,0.02,2,B,4985,5569,0
1000,0.02,5,A,18281,18334,0
1000,0.02,4,A,12230,12341,0
1000,0.02,1,A,172,1141,0
1000,0.02,2,A,617,857,0
1000,0.02,5,A,730,767,0
1000,0.02,2,B,1780,2025,0
1000,0.02,5,B,2945,2996,0
1000,0.02,1,B,253,703,0
1000,0.02,4,B,6935,7054,0
1000,0.02,3,B,5245,5522,0
1000,0.02,2,A,238,621,0
1000,0.02,3,A,1314,1525,0
1000,0.02,5,A,2690,2726,1
1000,0.02,5,B,536,605,0
1000,0.02,0,A,405,2185,0
1000,0.02,1,A,263,1375,0
1000,0.02,0,B,23,1168,0
1000,0.02,5,B,10013,10048,1
1000,0.02,1,A,725,1591,0
1000,0.02,0,A,2083,3730,0
1000,0.02,2,B,798,1169,0
1000,0.02,5,B,22445,22511,1
1000,0.02,3,A,1238,1418,0
1000,0.02,4,B,2488,2560,0
1000,0.02,3,A,1982,2300,1
1000,0.02,3,B,13934,14214,0
1000,0.02,2,B,890,1189,0
1000,0.02,2,B,2015,2404,1
1000,0.02,5,A,11185,11258,0
1000,0.02,4,B,19217,19293,1
1000,0.02,1,A,1080,1819,0
1000,0.02,5,B,21990,22034,1
1000,0.02,1,A,571,1703,0
1000,0.02,5,A,6715,6768,0
1000,0.02,0,B,698,1584,0
1000,0.02,0,A,1689,2818,0
1000,0.02,4,A,653,752,0
1000,0.02,5,A,4564,4627,1
1000,0.02,5,A,9488,9558,0
1000,0.02,2,A,465,719,0
1000,0.02,1,B,1949,2738,0
1000,0.02,2,B,1601,2031,0
1000,0.02,2,A,134,609,0
1000,0.02,4,B,3498,3538,0
1000,0.02,0,B,548,2002,0
1000,0.02,0,A,61,1119,0
1000,0.02,0,B,1267,2100,0
1000,0.02,5,B,8639,8706,0
1000,0.02,5,A,6061,6094,0
1000,0.02,2,A,332,912,0
1000,0.02,1,B,529,1136,0
1000,0.02,4,A,8426,8485,0
1000,0.02,2,B,385,688,0
1000,0.02,5,A,8618,8653,0
1000,0.02,2,A,4782,5092,0
1000,0.02,0,A,330,1092,0
1000,0.02,1,A,1093,1572,0
1000,0.02,3,B,1919,2114,0
1000,0.02,0,A,76,1634,0
1000,0.02,1,B,609,1404,0
1000,0.02,2,A,2264,2524,0
1000,0.02,3,A,412,816,0
1000,0.02,5,B,27213,27266,1
1000,0.02,3,A,2281,2450,0
1000,0.02,1,B,708,1156,0
1000,0.02,4,A,15227,15366,1
1000,0.02,3,A,5954,6113,0
1000,0.02,0,B,784,2580,0
1000,0.02,2,B,2829,3109,0
1000,0.02,5,B,6159,6203,0
1000,0.02,5,A,10959,11029,0
1000,0.02,4,A,8113,8232,1
1000,0.02,1,B,2090,2932,0
1000,0.02,1,B,2905,3817,0
1000,0.02,2,A,571,988,0
1000,0.02,5,A,1011,1068,1
1000,0.02,3,A,2454,2650,0
1000,0.02,0,B,25,1396,0
1000,0.02,4,B,1530,1638,1
1000,0.02,4,B,759,838,1
1000,0.02,1,A,76,796,0
1000,0.02,1,A,300,1398,0
1000,0.02,1,A,497,1356,0
1000,0.02,4,B,234,317,0
1000,0.02,5,A,10877,10914,0
1000,0.02,2,B,1023,1415,0
1000,0.02,4,B,2316,2416,0
1000,0.02,1,B,1423,2275,0
1000,0.02,3,A,2552,2710,0
1000,0.02,2,A,1707,2004,0
1000,0.02,3,A,10172,10471,0
1000,0.02,1,A,20,574,0
1000,0.02,5,A,290,331,0
1000,0.02,4,A,2544,2652,0
1000,0.02,1,A,1100,2191,0
1000,0.02,4,A,5196,5283,0
1000,0.02,0,B,483,2012,0
1000,0.02,3,A,1695,1885,0
1000,0.02,5,B,35770,35834,1
1000,0.02,1,A,497,1589,0
1000,0.02,0,A,121,789,0
1000,0.02,2,B,6206,6722,0
1000,0.02,2,A,707,1321,0
1000,0.02,4,A,2399,2523,0
1000,0.02,2,B,476,982,0
1000,0.02,4,B,1350,1409,0
1000,0.02,3,A,239,554,1
1000,0.02,2,A,582,952,0
1000,0.02,2,A,1083,1432,0
1000,0.02,2,A,2952,3209,0
1000,0.02,0,B,144,1599,0
1000,0.02,2,B,799,1166,0
1000,0.02,5,B,392,455,0
1000,0.02,5,A,4379,4407,0
1000,0.02,0,B,49,1471,0
1000,0.02,5,B,279,328,1
1000,0.02,2,A,252,592,0
1000,0.02,3,A,4468,4620,1
